popularity,image,speechiness,rank,href,year,acousticness,danceability,preview,energy,tempo,instrumentalness,key,duration_ms,name,artist,liveness,explicit,mode,time_signature,loudness,valence
46,https://i.scdn.co/image/49c313dbab13c79ddc8ab4a1bae9f69ac0255f39,0.393,42,https://open.spotify.com/track/2T8hXV9LUZMDBKR5RALGEa,2004,0.119,0.711,,0.843,145.989,0,5,290760,Splash Waterfalls,Ludacris,0.225,1,0,4,-6.12,0.683
63,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.427,43,https://open.spotify.com/track/62r62ArmWq38cu6QCVgyTc,2004,0.578,0.427,,0.844,85.346,0,3,193733,Jesus Walks,Kanye West,0.284,1,0,4,-4.597,0.716
53,https://i.scdn.co/image/de3ca4ccc31b636bb18876912d21c2c6bd7a07bb,0.103,44,https://open.spotify.com/track/0YUrjFy4qFKOO5NhM9tYdV,2004,0.0355,0.823,,0.567,89.979,0,7,235066,Locked Up,Akon,0.103,1,1,4,-4.392,0.372
53,https://i.scdn.co/image/49c313dbab13c79ddc8ab4a1bae9f69ac0255f39,0.357,45,https://open.spotify.com/track/2CtCwQhY0ZLvr8L2l8Bo6e,2004,0.358,0.745,,0.841,97.909,0,6,213760,Stand Up,Ludacris,0.111,1,1,4,-4.774,0.767
62,https://i.scdn.co/image/e74d380979de87a3a100b3f13ed5da7f40c1dff3,0.26,46,https://open.spotify.com/track/14B2bUopOga5V3ypld7d6n,2004,0.635,0.694,,0.752,82.529,6.44e-06,5,243493,Suga Suga,Baby Bash,0.114,0,0,4,-3.071,0.474
67,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.506,47,https://open.spotify.com/track/2cYZpcIV39X48RnOFM7w2V,2004,0.184,0.643,,0.717,90.893,0,8,223506,All Falls Down,Kanye West,0.152,1,0,4,-4.876,0.46
75,https://i.scdn.co/image/b2342acfe664a82d40c3a786e4db43f2d5562ce9,0.114,48,https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak,2004,0.0249,0.774,https://p.scdn.co/mp3-preview/8465386fd6ce10f7ae3bd9c907825d7cb955ade0?cid=b1f28da8553c44beb65edac3ed1abac7,0.838,143.04,0.025,5,198800,Toxic,Britney Spears,0.242,0,0,4,-3.914,0.924
61,https://i.scdn.co/image/54922f098729a22ad0a10a8c333536b21a8bb558,0.128,49,https://open.spotify.com/track/4Kd0FzFpOgIGxlBl4HXuFn,2004,0.0509,0.884,https://p.scdn.co/mp3-preview/ea98af2bc89e63b94688291de53c06c2877b3a1e?cid=b1f28da8553c44beb65edac3ed1abac7,0.697,101.965,0,11,252440,Salt Shaker,Ying Yang Twins,0.094,1,1,4,-6.022,0.322
55,https://i.scdn.co/image/a7aafabe0696b9667b536f523de3ab709ea84b9f,0.108,50,https://open.spotify.com/track/7pNJ1T9TGbVbNHKaLhhPri,2004,0.0923,0.553,https://p.scdn.co/mp3-preview/4b5bb38818a43a04fc02ab17b3250b4f997c2348?cid=b1f28da8553c44beb65edac3ed1abac7,0.756,94.487,0,0,191826,With You,Jessica Simpson,0.215,0,1,4,-4.583,0.605
55,https://i.scdn.co/image/231dd19155e8869025f908db6e145f653309106a,0.0467,51,https://open.spotify.com/track/79cAPxneo5AvbNgR6ch3Cj,2004,0.00415,0.396,https://p.scdn.co/mp3-preview/d619df7f04217d84c9be6dc1e0d146515a7b67de?cid=b1f28da8553c44beb65edac3ed1abac7,0.905,151.503,0,2,199813,Meant to Live,Switchfoot,0.42,0,1,4,-3.948,0.514
49,https://i.scdn.co/image/653faee0d306c1fb9dd4beac1d908a0dc5daaaf2,0.0926,52,https://open.spotify.com/track/0DRAmZDhhG5K2U70daPhbx,2004,0.0203,0.806,,0.441,106.892,0,10,237893,I Like That,Houston,0.2,0,0,4,-5.137,0.382
37,https://i.scdn.co/image/957a0ffb4c55bcb0b4744ee07920de922909010b,0.0633,53,https://open.spotify.com/track/4vey3VC7ZROIESUu0kgiBc,2004,0.0734,0.711,https://p.scdn.co/mp3-preview/ca5f41adab560e7f354fba0ff557e0835c5cc239?cid=b1f28da8553c44beb65edac3ed1abac7,0.475,129.934,0,9,261906,Sorry 2004,Ruben Studdard,0.332,0,1,4,-7.394,0.458
66,https://i.scdn.co/image/b89bd6dbfa1772b398c2f30c82103475c9aecd0f,0.0758,54,https://open.spotify.com/track/6sqNctd7MlJoKDOxPVCAvU,2004,0.00136,0.414,https://p.scdn.co/mp3-preview/76a3901cdd340ba170ce7dbc9de0ecf8aa868ece?cid=b1f28da8553c44beb65edac3ed1abac7,0.936,170.229,0,2,242413,My Happy Ending,Avril Lavigne,0.369,0,1,4,-2.407,0.74
49,https://i.scdn.co/image/95ff547c2a56c98ff7edb9df387405941a20f84a,0.232,55,https://open.spotify.com/track/0B2ZuTLZnWQ6gz8RlNwBu1,2004,0.104,0.69,,0.827,94.859,0.00083,8,187280,On Fire,Lloyd Banks,0.274,1,1,4,-4.264,0.445
70,https://i.scdn.co/image/c1e2622aa7237803bde47e0174b1ff65af143ff8,0.0545,56,https://open.spotify.com/track/6bUNEbXT7HovLW6BgPCBsb,2004,0.0481,0.751,https://p.scdn.co/mp3-preview/b451e1a37d16658c39c5d4e3583ab9f223f21279?cid=b1f28da8553c44beb65edac3ed1abac7,0.708,108.97,1.83e-05,0,369573,Roses,OutKast,0.107,1,1,4,-5.645,0.509
56,https://i.scdn.co/image/dda591bdaa5425fe3fc25b06dfeca088822cf8ed,0.225,57,https://open.spotify.com/track/06ZDLodo1UDVavc3MXREZ3,2004,0.573,0.67,https://p.scdn.co/mp3-preview/5c61751fd8fd6b649ba3aceea1d9fe87ba5e577e?cid=b1f28da8553c44beb65edac3ed1abac7,0.616,120.129,0,10,270880,Walked Outta Heaven,Jagged Edge,0.0535,0,1,4,-6.123,0.523
60,https://i.scdn.co/image/42a183dd9ecc1d0bde54c8f60c1dbcda01f3abf3,0.0637,58,https://open.spotify.com/track/4dvQg9sD8k9y4qiEURuj8v,2004,0.00727,0.814,https://p.scdn.co/mp3-preview/b15814ded34bdecd70f57aea0f8e2d5744f1446c?cid=b1f28da8553c44beb65edac3ed1abac7,0.899,119.011,0.219,1,242013,Lose My Breath,Destiny's Child,0.0979,0,1,4,-5.958,0.545
62,https://i.scdn.co/image/0b1709839523d5797e011ffd13fd57a320a5e59f,0.0828,59,https://open.spotify.com/track/4XHQyvbrBsQaaBUW1VvmsL,2004,0.497,0.851,,0.849,120.014,2.05e-06,1,298773,My Band,D12,0.116,1,0,4,-3.383,0.844
65,https://i.scdn.co/image/f2bd34a286c553e1063d8c25bdfb162fdfc52414,0.172,60,https://open.spotify.com/track/3MhdH8PxqH1FuQp3HBptUI,2004,0.102,0.765,https://p.scdn.co/mp3-preview/037ee7e911edbebef2b816f2c01e823672acd7bb?cid=b1f28da8553c44beb65edac3ed1abac7,0.666,87.002,0,7,273360,I'm Still In Love With You (feat. Sasha),Sean Paul,0.116,0,1,4,-5.384,0.756
62,https://i.scdn.co/image/aa5b579c2da0dba06b5597127644d3d46f254cdb,0.284,61,https://open.spotify.com/track/3KUpGMnZL76I9E7FoWV1re,2004,0.00834,0.548,,0.75,82.811,2.81e-06,7,221226,Through The Wire,Kanye West,0.166,1,1,4,-6.229,0.617
48,https://i.scdn.co/image/58a040d57a8b4c9abd139513ac3609afab0ba656,0.238,62,https://open.spotify.com/track/58LflM1owDAzQkYIL7ayCX,2004,0.0164,0.602,,0.938,168.417,0,1,240000,Why,Jadakiss,0.0612,1,0,4,-3.378,0.562
59,https://i.scdn.co/image/ace18e1394c9cd0cf8a888aa955230180865fa0e,0.0653,63,https://open.spotify.com/track/1p5kC161fWMA2QlwV3Vi4W,2004,0.214,0.828,https://p.scdn.co/mp3-preview/290ecf4383a60ac88e9f83c7da72469e28693600?cid=b1f28da8553c44beb65edac3ed1abac7,0.653,68.507,3.25e-06,0,225106,Fuck It (I Don't Want You Back),Eamon,0.0404,1,0,4,-6.245,0.575
56,https://i.scdn.co/image/f78d16dbc220426f48569f98140eb08ad7155f44,0.0831,64,https://open.spotify.com/track/6cR1U61DMpYbS2TtNTlSvo,2004,0.277,0.75,,0.391,146.191,5.99e-06,8,263506,Read Your Mind,Avant,0.0759,0,0,4,-7.087,0.711
48,https://i.scdn.co/image/55e6d3dd47430620777a25e92b192ba00f8511ed,0.378,65,https://open.spotify.com/track/79lmvU7Qmc8QpXilbSk37z,2004,0.00106,0.813,https://p.scdn.co/mp3-preview/551707a49d5da4f1991fa833315e36ea706522d0?cid=b1f28da8553c44beb65edac3ed1abac7,0.59,159.961,5.07e-05,8,232466,Game Over,Lil' Flip,0.0809,0,1,4,-8.998,0.602
53,https://i.scdn.co/image/c57d7be52986054b3bce096b9b8ff89f4c21d61c,0.0336,66,https://open.spotify.com/track/2BepFzUWfczDk68DXj10w3,2004,0.476,0.593,,0.554,151.953,0,1,279573,One Thing,Finger Eleven,0.0804,0,1,4,-9.286,0.489
51,https://i.scdn.co/image/5b2fda3f9b3c554275ee06fd56082f90ac32e2f4,0.0426,67,https://open.spotify.com/track/1GIN41bLhiKeEPeC2vXH8i,2004,0.0129,0.574,,0.799,199.804,2.63e-05,0,267320,Headsprung,LL Cool J,0.0741,0,1,4,-5.734,0.463
47,https://i.scdn.co/image/7dc76a55cb4c630307bf5ecaaf270fd2023ebf3b,0.285,68,https://open.spotify.com/track/0tLOX3QEuQJtz4FMLxHh10,2004,0.0149,0.818,https://p.scdn.co/mp3-preview/be44fb3fd2ee7dce633b4d59cd0397f3394d5792?cid=b1f28da8553c44beb65edac3ed1abac7,0.711,84.03,0,4,297973,Damn! - Club Mix,Youngbloodz,0.352,1,0,4,-5.816,0.496
43,https://i.scdn.co/image/e2a801e2ad69dd9c2e5deefb6aaec0f3dd7a6984,0.0376,70,https://open.spotify.com/track/0jrz4ZQKCsC6h2vzqgHiEp,2004,0.0295,0.771,https://p.scdn.co/mp3-preview/9b70c88e0827399a8cfd55155a348fd5a414e591?cid=b1f28da8553c44beb65edac3ed1abac7,0.621,101.013,0,1,334066,Get Low featuring Ying Yang Twins,Lil Jon & The East Side Boyz,0.124,1,1,4,-7.453,0.154
47,https://i.scdn.co/image/c5c5fd5cfe562f04d03432d2d6db13eab3095d9d,0.0308,72,https://open.spotify.com/track/0EQuu6hyNACWI7LT7N5pRv,2004,0.191,0.753,https://p.scdn.co/mp3-preview/affbbe827062dbd4864185bd856237e603c2a399?cid=b1f28da8553c44beb65edac3ed1abac7,0.516,122.019,0,6,257786,U Should've Known Better,Monica,0.275,0,1,4,-5.164,0.826
50,https://i.scdn.co/image/18585f35daa9e6665a8f18dbfa86c431ed943562,0.0369,73,https://open.spotify.com/track/1GwVi2ceNb8dMFA3DZGnnY,2004,0.00184,0.5,https://p.scdn.co/mp3-preview/fdd4e1650bf433b874fbbd0a5eefefc2eee205e2?cid=b1f28da8553c44beb65edac3ed1abac7,0.845,95.199,0,1,213280,On The Way Down,Ryan Cabrera,0.106,0,1,4,-5.015,0.539
73,https://i.scdn.co/image/ec5422fbeed9457f0ffc03e4888ef7a49930e222,0.0334,74,https://open.spotify.com/track/3xrn9i8zhNZsTtcoWgQEAd,2004,0.00165,0.662,https://p.scdn.co/mp3-preview/6e39adc77aba227544f11251414bd89824e0eb96?cid=b1f28da8553c44beb65edac3ed1abac7,0.741,131.0,0.0303,0,188960,Since U Been Gone,Kelly Clarkson,0.114,0,1,4,-5.406,0.404
47,https://i.scdn.co/image/7b29f79ebcef248b2e02cdc3bef8aa6e7f676b8c,0.102,75,https://open.spotify.com/track/43LdgobPlcCc5g9Kmactvy,2004,0.136,0.495,https://p.scdn.co/mp3-preview/57dd64c540414d1f74e9d0f5aed715de5beba3e3?cid=b1f28da8553c44beb65edac3ed1abac7,0.894,168.062,0,10,274360,Why Don't You & I,Santana,0.106,0,1,4,-4.89,0.777
73,https://i.scdn.co/image/85ad2f58633be509d371f2ebda235c07fdd5a08e,0.0855,76,https://open.spotify.com/track/305WCRhhS10XUcH6AEwZk6,2004,0.00148,0.613,https://p.scdn.co/mp3-preview/f0e6e6d1835303097ef22037f333f8c057463146?cid=b1f28da8553c44beb65edac3ed1abac7,0.953,105.046,0.000582,2,213800,Are You Gonna Be My Girl,Jet,0.152,0,1,4,-3.435,0.537
63,https://i.scdn.co/image/22d6828362f5e2f7252c4f4c8d0d984e417db1f5,0.0276,77,https://open.spotify.com/track/0B5KeB25moPkcQUnbDvj3t,2004,0.544,0.643,https://p.scdn.co/mp3-preview/a36e4e082c1dc9e416c80bdf58c21444199e0749?cid=b1f28da8553c44beb65edac3ed1abac7,0.569,120.507,2.17e-05,7,244600,100 Years,Five For Fighting,0.178,0,1,4,-7.459,0.275
51,https://i.scdn.co/image/d27c789ea1c45075ad45039a014c0fb5808e241b,0.0663,78,https://open.spotify.com/track/2GtFOkArU10Lr11BbVKl28,2004,0.266,0.744,https://p.scdn.co/mp3-preview/3cdaa58bcc0c7c5d15925adea094253ea9f6ad75?cid=b1f28da8553c44beb65edac3ed1abac7,0.617,94.999,0,4,308293,Step in the Name of Love - Remix - Radio Edit,R. Kelly,0.324,0,1,4,-5.032,0.78
60,https://i.scdn.co/image/251328c9534c55c5cdebacd5120e78297cdc6006,0.0303,79,https://open.spotify.com/track/4HcDu9IGRCvSTJE4yW5Ugv,2004,0.108,0.579,https://p.scdn.co/mp3-preview/c067d2f6239a2adfeefcb211908ec61bb7760372?cid=b1f28da8553c44beb65edac3ed1abac7,0.849,100.021,0,4,196906,Breaking The Habit,Linkin Park,0.0909,0,0,4,-5.218,0.581
45,https://i.scdn.co/image/f2954c64293a37be17a831cdeedadbce41c70626,0.102,80,https://open.spotify.com/track/1T1ZUKX4X87tVLaBGjwFv4,2004,0.273,0.896,https://p.scdn.co/mp3-preview/064a29adf9c7e8a39ae654c17e3260c0626a11c3?cid=b1f28da8553c44beb65edac3ed1abac7,0.552,93.001,0,4,237840,Gigolo,Nick Cannon,0.0662,0,0,4,-6.11,0.657
58,https://i.scdn.co/image/7c77191e66ce18b90e1250911782742bca7b3e8b,0.0297,81,https://open.spotify.com/track/7B1QliUMZv7gSTUGAfMRRD,2004,0.492,0.416,https://p.scdn.co/mp3-preview/9b73e1776132292a8014266a6530fd28c25bb743?cid=b1f28da8553c44beb65edac3ed1abac7,0.546,159.929,0,7,300333,Live Like You Were Dying,Tim McGraw,0.0845,0,1,4,-7.728,0.418
60,https://i.scdn.co/image/11462910376c26e09c656d187d6cd96684d865cf,0.0295,82,https://open.spotify.com/track/1nCSr7oGeUv7sUEoYuAJFF,2004,0.709,0.558,https://p.scdn.co/mp3-preview/4c21fe121b2173475b07c4a32423e73d923058fb?cid=b1f28da8553c44beb65edac3ed1abac7,0.314,125.59,0.000319,2,271280,Remember When,Alan Jackson,0.193,0,1,4,-10.623,0.267
58,https://i.scdn.co/image/b2342acfe664a82d40c3a786e4db43f2d5562ce9,0.0337,83,https://open.spotify.com/track/0dRhSF9LV0HR8Jwd3MMMKJ,2004,0.966,0.398,https://p.scdn.co/mp3-preview/606512f4c156b712f6adf463b8d3d8ffa8ca049e?cid=b1f28da8553c44beb65edac3ed1abac7,0.284,109.599,8.57e-05,3,230306,Everytime,Britney Spears,0.116,0,1,4,-12.852,0.114
57,https://i.scdn.co/image/1c05f9e13e5aa824761ee45c2326fa897c8cd30c,0.152,84,https://open.spotify.com/track/7lurcq2Yw96B1K0KOJAHxg,2004,0.407,0.627,,0.411,74.94,0,9,277840,Southside,Lloyd,0.0815,0,0,3,-9.476,0.458
50,https://i.scdn.co/image/78765a390360883e8bd7a3a1f2576a936275d720,0.236,85,https://open.spotify.com/track/5XWjx5tHMsOI7BZh8wjeSu,2004,0.111,0.71,,0.653,94.007,0,5,254866,Dude,Beenie Man,0.11,0,1,4,-8.305,0.943
57,https://i.scdn.co/image/cc0886b64ac0af9d85f590de3e3ed76c2b3bc8df,0.181,87,https://open.spotify.com/track/0FmCLEHfINGqwlyzvklNqy,2004,0.0893,0.81,,0.791,153.067,0,7,314400,Holidae In,Chingy,0.0838,1,1,4,-5.909,0.948
56,https://i.scdn.co/image/a9ac3c93896cd3fff1f4ff7773ee1b3f797db2e7,0.137,88,https://open.spotify.com/track/3qK8x4GZcIkzTz9JEqvIF5,2004,0.0983,0.784,,0.811,104.97,0,11,217213,Let's Get It Started - Spike Mix,The Black Eyed Peas,0.186,0,0,4,-2.218,0.804
55,https://i.scdn.co/image/2de6c01e94a506980dad653b593a4f305bba1ad5,0.0283,89,https://open.spotify.com/track/6KbpvmsV6L8JsON1C3JHAV,2004,0.0546,0.797,https://p.scdn.co/mp3-preview/7b5995f58d4dd5c70cc87e9badaeb4fb5a1c009f?cid=b1f28da8553c44beb65edac3ed1abac7,0.7,104.932,2.91e-06,9,289973,When the Sun Goes Down,Kenny Chesney,0.231,0,1,4,-7.876,0.715
56,https://i.scdn.co/image/fc1ba15f2eb6017912d368005867bdbd2faa8246,0.0381,90,https://open.spotify.com/track/4WygRabom8WGpPb44r40sK,2004,0.157,0.551,,0.559,82.009,1.29e-05,9,263333,American Soldier,Toby Keith,0.0589,0,1,4,-8.238,0.3
56,https://i.scdn.co/image/b89bd6dbfa1772b398c2f30c82103475c9aecd0f,0.0386,92,https://open.spotify.com/track/0dEQaNYfp5G7Sflek2Qnde,2004,0.00462,0.523,https://p.scdn.co/mp3-preview/e424b5509e2e0e30a5c37265d7a92d9d6c779ce5?cid=b1f28da8553c44beb65edac3ed1abac7,0.795,144.106,0,4,202013,Don't Tell Me,Avril Lavigne,0.358,0,1,4,-2.92,0.484
60,https://i.scdn.co/image/c55b7053f41c5d6a30450c6166a150f717c8f3e9,0.0408,93,https://open.spotify.com/track/0lZxd99ZIjA0zUdQAY3FXr,2004,0.379,0.55,,0.543,82.761,0,2,231293,You'll Think Of Me,Keith Urban,0.0927,0,1,4,-8.395,0.562
44,https://i.scdn.co/image/d27c789ea1c45075ad45039a014c0fb5808e241b,0.0904,94,https://open.spotify.com/track/51ohTObAvYM3lxK5mJMEwK,2004,0.0623,0.75,https://p.scdn.co/mp3-preview/29e6132b83c7189e7c75719ad76b42970e29bba5?cid=b1f28da8553c44beb65edac3ed1abac7,0.63,97.038,0,5,297213,Happy People - Radio Edit,R. Kelly,0.107,0,0,4,-5.511,0.722
48,https://i.scdn.co/image/a9ac3c93896cd3fff1f4ff7773ee1b3f797db2e7,0.24,95,https://open.spotify.com/track/6W3c6pmDgT04I0Nk87JFyK,2004,0.0897,0.866,,0.875,100.171,1.47e-06,4,214893,Hey Mama,The Black Eyed Peas,0.605,0,0,4,-6.325,0.927
54,https://i.scdn.co/image/4efd33a4d0d2583715ecfef6c11d84d63ed9eaef,0.087,97,https://open.spotify.com/track/5pQtfVIaQvINzl0XIGKNrC,2004,0.105,0.51,https://p.scdn.co/mp3-preview/80b809306356295ddc4381f2037bf8f10d5ca35e?cid=b1f28da8553c44beb65edac3ed1abac7,0.847,184.942,0,11,215920,Redneck Woman,Gretchen Wilson,0.691,0,1,4,-4.622,0.74
61,https://i.scdn.co/image/8fba3e6f88315fff741606f4964800c7a65d1f11,0.0484,98,https://open.spotify.com/track/0qcjuYtMWhBjXg0Xwt5SzS,2004,0.0705,0.949,,0.646,121.007,1.14e-05,5,248680,Just Lose It,Eminem,0.213,1,0,4,-3.728,0.927
58,https://i.scdn.co/image/72945db6f1769943418108111bd6dc853eae533b,0.0258,99,https://open.spotify.com/track/15cGdiAHmezm0P04jVAjMo,2004,0.367,0.644,https://p.scdn.co/mp3-preview/3170a1d88b4a98b08896e8b5a22b8ed07b95c24a?cid=b1f28da8553c44beb65edac3ed1abac7,0.626,128.029,5.78e-06,0,267533,Letters From Home,John Michael Montgomery,0.155,0,1,4,-7.243,0.388
55,https://i.scdn.co/image/2de6c01e94a506980dad653b593a4f305bba1ad5,0.0466,100,https://open.spotify.com/track/0Ox458KpvZQ1Kuj9mUNPLL,2004,0.0421,0.513,https://p.scdn.co/mp3-preview/d9e59b97dafe48102016ad7f88c7f0ebce2e5c5c?cid=b1f28da8553c44beb65edac3ed1abac7,0.805,89.963,0,5,240346,I Go Back,Kenny Chesney,0.208,0,1,4,-6.918,0.69
70,https://i.scdn.co/image/dca82bd9c1ccae90b09972027a408068f7a4d700,0.0835,1,https://open.spotify.com/track/3LmvfNUQtglbTrydsdIqFU,2005,0.0358,0.838,,0.469,139.975,0,0,201400,We Belong Together,Mariah Carey,0.0928,0,1,4,-7.992,0.778
70,https://i.scdn.co/image/7e69722d9c70eebd6e9ee07536ba0dbc4eefe584,0.0887,2,https://open.spotify.com/track/6RcQOut9fWL6FSqeIr5M1r,2005,0.38,0.92,,0.918,110.02,2.71e-06,10,199906,Hollaback Girl,Gwen Stefani,0.0289,1,0,4,-2.072,0.915
75,https://i.scdn.co/image/4d18a07bd8d9fa9e9de5f00acbb673d313f97e8a,0.0922,3,https://open.spotify.com/track/3ibKnFDaa3GhpPGlOUj7ff,2005,0.235,0.656,https://p.scdn.co/mp3-preview/cf789f03af0823c236804eac219c0589da733bd3?cid=b1f28da8553c44beb65edac3ed1abac7,0.578,94.514,0,7,256733,Let Me Love You,Mario,0.118,0,0,4,-8.97,0.556
73,https://i.scdn.co/image/ec5422fbeed9457f0ffc03e4888ef7a49930e222,0.0334,4,https://open.spotify.com/track/3xrn9i8zhNZsTtcoWgQEAd,2005,0.00165,0.662,https://p.scdn.co/mp3-preview/6e39adc77aba227544f11251414bd89824e0eb96?cid=b1f28da8553c44beb65edac3ed1abac7,0.741,131.0,0.0303,0,188960,Since U Been Gone,Kelly Clarkson,0.114,0,1,4,-5.406,0.404
73,https://i.scdn.co/image/5c0f4e43e219f387384aab1c5567776307776960,0.161,5,https://open.spotify.com/track/7uKcScNXuO3MWw6LowBjW1,2005,0.042,0.944,https://p.scdn.co/mp3-preview/ebc79c6e835bd18a744307d51c942a749e3ad2ca?cid=b1f28da8553c44beb65edac3ed1abac7,0.511,113.046,0.00107,5,203786,"One, Two Step",Ciara,0.0379,0,0,4,-10.96,0.842
56,https://i.scdn.co/image/77b344205e5e42ab6ef4fd3fa6759ab4528ee2ea,0.0294,7,https://open.spotify.com/track/5GorCbAP4aL0EJ16frG2hd,2005,0.00552,0.496,https://p.scdn.co/mp3-preview/4cca71d6143e48f9c2e1420ce743986a45fe6dbf?cid=b1f28da8553c44beb65edac3ed1abac7,0.682,167.06,2.94e-05,8,262333,Boulevard of Broken Dreams,Green Day,0.0589,1,1,4,-4.095,0.474
68,https://i.scdn.co/image/a1324f9156e878156a591721c1bbee1787e07701,0.46,8,https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh,2005,0.0264,0.603,,0.594,129.774,9.84e-05,7,209106,Candy Shop,50 Cent,0.379,1,1,5,-7.922,0.748
60,https://i.scdn.co/image/ec5422fbeed9457f0ffc03e4888ef7a49930e222,0.0382,10,https://open.spotify.com/track/0AKAxdNkwq9ZxRdW1DN9zW,2005,0.00165,0.548,https://p.scdn.co/mp3-preview/7418190f90e982de859bca1029f77ea341eabb9a?cid=b1f28da8553c44beb65edac3ed1abac7,0.889,90.048,0.00109,9,198973,Behind These Hazel Eyes,Kelly Clarkson,0.197,0,1,4,-4.682,0.425
58,https://i.scdn.co/image/a1324f9156e878156a591721c1bbee1787e07701,0.26,11,https://open.spotify.com/track/69bHJ9qs5FrUJbKP8xU8uZ,2005,0.273,0.915,,0.665,96.971,5.93e-05,2,214226,Disco Inferno,50 Cent,0.14,1,0,4,-4.89,0.693
66,https://i.scdn.co/image/62b88532a312a76220b9e84c6caab1a630e1d470,0.0267,12,https://open.spotify.com/track/7L605WhF5EGf34ggj87yK6,2005,0.1,0.461,,0.446,139.868,0,7,195493,You And Me,Lifehouse,0.169,0,1,3,-7.703,0.375
54,https://i.scdn.co/image/b90d6d82f38fae435f45c8a3083608a17deca341,0.0645,13,https://open.spotify.com/track/4MtDnnAJ1AtWit10FRmZdW,2005,0.00877,0.691,,0.929,130.899,0,5,239773,Don't Phunk With My Heart,The Black Eyed Peas,0.472,0,0,4,-2.73,0.574
64,https://i.scdn.co/image/608d68c28beb4d3fb2891ba983965c28d550f592,0.121,14,https://open.spotify.com/track/0UaMYEvWZi0ZqiDOoHU3YI,2005,0.0311,0.904,https://p.scdn.co/mp3-preview/fe79cac4e5f67a23d54ea5e884d86af1b5248a88?cid=b1f28da8553c44beb65edac3ed1abac7,0.813,125.461,0.00697,4,226863,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,0.0471,1,0,4,-7.105,0.81
56,https://i.scdn.co/image/dca82bd9c1ccae90b09972027a408068f7a4d700,0.147,15,https://open.spotify.com/track/4VKnkoNNM6yTb4cXXX3wqD,2005,0.21,0.766,,0.49,134.143,0,2,232840,Shake It Off,Mariah Carey,0.11,0,1,4,-6.553,0.832
77,https://i.scdn.co/image/ae33d84ad5b1b47f5c7b73c63ca0f1fd4d131b84,0.0917,16,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2005,0.00108,0.33,,0.936,148.112,0,1,222586,Mr. Brightside,The Killers,0.0926,0,1,4,-3.66,0.234
63,https://i.scdn.co/image/a1324f9156e878156a591721c1bbee1787e07701,0.337,17,https://open.spotify.com/track/4nva9EpKntUTs6CRSGBCn9,2005,0.0371,0.696,,0.708,96.87,0.00431,1,237706,Just A Lil Bit,50 Cent,0.331,1,1,4,-6.953,0.524
65,https://i.scdn.co/image/9290e725fec3b604a53603d77f567bba966b8b93,0.201,18,https://open.spotify.com/track/4TsmezEQVSZNNPv5RJ65Ov,2005,0.000228,0.768,,0.641,98.974,0.000571,7,246960,Pon de Replay,Rihanna,0.0944,0,1,4,-8.32,0.462
64,https://i.scdn.co/image/648b1c9d662b07968c02f8dbc22ea388c64de25f,0.161,20,https://open.spotify.com/track/1yKu2MhpwzDXXH2tzG6xoa,2005,0.107,0.542,,0.819,175.711,0,5,196093,Beverly Hills,Weezer,0.187,0,1,4,-3.735,0.714
56,https://i.scdn.co/image/5c0f4e43e219f387384aab1c5567776307776960,0.0506,21,https://open.spotify.com/track/7i7UIbm5E0DD7aSOYvwp2v,2005,0.000298,0.8,https://p.scdn.co/mp3-preview/18d23482026111f4738ee24236e9a92ee9c3ba08?cid=b1f28da8553c44beb65edac3ed1abac7,0.496,128.29,0,7,256346,Oh,Ciara,0.0697,0,1,4,-7.135,0.357
54,https://i.scdn.co/image/735276f1f72fcb173bd8452df3f2a2f0d273f463,0.109,22,https://open.spotify.com/track/4faFAhOflLzhfJECveRwva,2005,0.033,0.551,https://p.scdn.co/mp3-preview/5a1d66e572779d7e2f49a0784af33213cc6cab05?cid=b1f28da8553c44beb65edac3ed1abac7,0.896,171.79,0,9,226640,Lonely No More,Rob Thomas,0.0899,0,0,4,-3.152,0.858
64,https://i.scdn.co/image/3c09e26cfc4adf3b787c2302cb2d3348ef4f9855,0.204,24,https://open.spotify.com/track/2wGSgTmgSF3xjRrHkTc25R,2005,0.122,0.807,,0.785,99.975,0,9,206400,Hate It Or Love It,The Game,0.123,1,1,4,-4.947,0.424
64,https://i.scdn.co/image/6aa3bd1d3568eec2466a314bea8152b901191143,0.22,25,https://open.spotify.com/track/41PWz0hAiU9FqsmjR9Wh62,2005,0.0541,0.675,https://p.scdn.co/mp3-preview/ccc2133eb5acc7b31b19b94457959abd6f9b870c?cid=b1f28da8553c44beb65edac3ed1abac7,0.501,139.861,0,10,260600,Lovers And Friends,Lil Jon & The East Side Boyz,0.429,1,1,4,-6.183,0.532
